12-Nov-23,1593.65
13-Nov-23,1585.4
15-Nov-23,1594.05
16-Nov-23,1620.15
17-Nov-23,1615.25
20-Nov-23,1598.35
21-Nov-23,1610.1
22-Nov-23,1622
23-Nov-23,1624
24-Nov-23,1617
28-Nov-23,1654.55
29-Nov-23,1654
30-Nov-23,1674.8
01-Dec-23,1684.85
04-Dec-23,1694.6
05-Dec-23,1693.25
06-Dec-23,1700.1
07-Dec-23,1703.85
08-Dec-23,1710.25
11-Dec-23,1702.95
12-Dec-23,1705.85
13-Dec-23,1683.9
14-Dec-23,1730.95
15-Dec-23,1733.1
18-Dec-23,1723.85
19-Dec-23,1710.15
20-Dec-23,1680.65
21-Dec-23,1668.4
22-Dec-23,1671.45
26-Dec-23,1647.65
27-Dec-23,1669.5
28-Dec-23,1680.15
29-Dec-23,1685.4
01-Jan-24,1674.25
02-Jan-24,1686.6
03-Jan-24,1677.2
04-Jan-24,1701.5
05-Jan-24,1709.25
08-Jan-24,1696.7
09-Jan-24,1681.85
10-Jan-24,1671.95
11-Jan-24,1669.25
12-Jan-24,1651.65
15-Jan-24,1632.35
16-Jan-24,1623.65
17-Jan-24,1584.95
18-Jan-24,1581.1
19-Jan-24,1600.4
20-Jan-24,1579.7
23-Jan-24,1584
24-Jan-24,1620.65
25-Jan-24,1630.2
29-Jan-24,1637
30-Jan-24,1590.95
31-Jan-24,1627.15
01-Feb-24,1621.75
02-Feb-24,1652.15
05-Feb-24,1614.5
06-Feb-24,1597.1
07-Feb-24,1596.9
08-Feb-24,1570.7
09-Feb-24,1571.15
12-Feb-24,1557.35
13-Feb-24,1568.2
14-Feb-24,1579.25
15-Feb-24,1569.45
16-Feb-24,1575.55
19-Feb-24,1620.15
20-Feb-24,1603.5
21-Feb-24,1586.45
22-Feb-24,1593.75
23-Feb-24,1616.6
26-Feb-24,1613.65
27-Feb-24,1599.65
28-Feb-24,1584.1
29-Feb-24,1594.15
01-Mar-24,1613.55
02-Mar-24,1609.6
04-Mar-24,1619.4
05-Mar-24,1550.05
06-Mar-24,1551.6
07-Mar-24,1582.6
11-Mar-24,1599.9
12-Mar-24,1593.1
13-Mar-24,1572.05
14-Mar-24,1564.2
15-Mar-24,1571.9
18-Mar-24,1576.9
19-Mar-24,1581.35
20-Mar-24,1584.35
21-Mar-24,1602.2
22-Mar-24,1587.4
26-Mar-24,1593.35
27-Mar-24,1581.2
28-Mar-24,1643.65
01-Apr-24,1645.85
02-Apr-24,1657.65
03-Apr-24,1639.75
04-Apr-24,1655.2
05-Apr-24,1675.85
08-Apr-24,1689.7
09-Apr-24,1709.6
10-Apr-24,1703.45
12-Apr-24,1698.1
15-Apr-24,1657.3
16-Apr-24,1618.55
18-Apr-24,1594.25
19-Apr-24,1618.7
22-Apr-24,1629.15
23-Apr-24,1620.45
24-Apr-24,1630.45
25-Apr-24,1655.8
26-Apr-24,1597.1
29-Apr-24,1595.45
30-Apr-24,1615.7
02-May-24,1616
03-May-24,1627.1
06-May-24,1611.55
07-May-24,1614.45
08-May-24,1602.7
09-May-24,1563.1
10-May-24,1573.25
13-May-24,1580.85
14-May-24,1575.85
15-May-24,1569.05
16-May-24,1596.1
17-May-24,1584.5
18-May-24,1586.3
21-May-24,1582.45
22-May-24,1584.2
23-May-24,1608.55
24-May-24,1601.25
27-May-24,1595.05
28-May-24,1600
29-May-24,1569.8
30-May-24,1524.15
31-May-24,1528.45
03-Jun-24,1575.85
04-Jun-24,1478.65
05-Jun-24,1518.2
06-Jun-24,1526.45
07-Jun-24,1564.7
10-Jun-24,1565.05
11-Jun-24,1568.25
12-Jun-24,1579.4
13-Jun-24,1590.15
14-Jun-24,1592.4
18-Jun-24,1598.8
19-Jun-24,1594.7
20-Jun-24,1586.25
21-Jun-24,1579
24-Jun-24,1587.2
25-Jun-24,1602.8
26-Jun-24,1600.85
27-Jun-24,1602.8
28-Jun-24,1587.8
01-Jul-24,1580.05
02-Jul-24,1579.9
03-Jul-24,1594.6
04-Jul-24,1583.5
05-Jul-24,1579.8
08-Jul-24,1568.15
09-Jul-24,1581.6
10-Jul-24,1582.6
11-Jul-24,1588.05
12-Jul-24,1597.05
15-Jul-24,1602.8
16-Jul-24,1609.95
18-Jul-24,1651.4
19-Jul-24,1639.7
22-Jul-24,1631.4
23-Jul-24,1617.8
24-Jul-24,1578.45
25-Jul-24,1571.45
26-Jul-24,1586.05
29-Jul-24,1617.4
30-Jul-24,1644.4
31-Jul-24,1653.3
01-Aug-24,1633.8
02-Aug-24,1624
05-Aug-24,1567.3
06-Aug-24,1564
07-Aug-24,1571.7
08-Aug-24,1541.45
09-Aug-24,1560.1
12-Aug-24,1558.65
13-Aug-24,1544.35
14-Aug-24,1529.15
16-Aug-24,1550.2
19-Aug-24,1551.85
20-Aug-24,1602.3
21-Aug-24,1619.25
22-Aug-24,1626.25
23-Aug-24,1640.2
26-Aug-24,1686.7
27-Aug-24,1721.55
28-Aug-24,1714
29-Aug-24,1755.25
30-Aug-24,1782.45
02-Sep-24,1840.1
03-Sep-24,1863.95
04-Sep-24,1871.95
05-Sep-24,1864.45
06-Sep-24,1856.75
09-Sep-24,1858.9
10-Sep-24,1825.3
11-Sep-24,1832.7
12-Sep-24,1853.5
13-Sep-24,1893.75
16-Sep-24,1858.05
17-Sep-24,1848.5
18-Sep-24,1887.5
19-Sep-24,1890.9
20-Sep-24,1917.05
23-Sep-24,1919.95
24-Sep-24,1905.45
25-Sep-24,1926.35
26-Sep-24,1982.35
27-Sep-24,2010.7
30-Sep-24,1972.8
01-Oct-24,1974.55
03-Oct-24,1913.2
04-Oct-24,1882.85
07-Oct-24,1879.9
08-Oct-24,1837.2
09-Oct-24,1867.55
10-Oct-24,1875.4
11-Oct-24,1876.35
14-Oct-24,1866.8
15-Oct-24,1854.5
16-Oct-24,1857.65
17-Oct-24,1815.35
18-Oct-24,1819.75
21-Oct-24,1758.75
22-Oct-24,1723.2
23-Oct-24,1739.95
24-Oct-24,1741.7
25-Oct-24,1707.1
28-Oct-24,1730.15
29-Oct-24,1767.85
30-Oct-24,1752.1
31-Oct-24,1751.7
01-Nov-24,1755.1
04-Nov-24,1712.3
05-Nov-24,1734.45
06-Nov-24,1747.6
07-Nov-24,1730.2
08-Nov-24,1740.85
11-Nov-24,1717.6
12-Nov-24,1691.65
13-Nov-24,1664.6
14-Nov-24,1639.9
18-Nov-24,1615.65
19-Nov-24,1594.95
21-Nov-24,1568.65
22-Nov-24,1601.6
25-Nov-24,1605.35
26-Nov-24,1594.85
27-Nov-24,1600.35
28-Nov-24,1574.8
29-Nov-24,1580.05
02-Dec-24,1596.7
03-Dec-24,1607.35
04-Dec-24,1628.6
05-Dec-24,1644
06-Dec-24,1635.85
09-Dec-24,1638.05
10-Dec-24,1664.05
11-Dec-24,1684.6
12-Dec-24,1679.15
13-Dec-24,1679.55
16-Dec-24,1672.55
17-Dec-24,1641.95
18-Dec-24,1630.7
19-Dec-24,1590.2
20-Dec-24,1569.1
23-Dec-24,1564.1
24-Dec-24,1564.3
26-Dec-24,1559.8
27-Dec-24,1578.6
30-Dec-24,1575.95
31-Dec-24,1568
01-Jan-25,1576.7
02-Jan-25,1700.6
03-Jan-25,1700.5
06-Jan-25,1684.45
07-Jan-25,1684.6
08-Jan-25,1696.35
09-Jan-25,1690.55
10-Jan-25,1699.85
13-Jan-25,1674.6
14-Jan-25,1712.25
15-Jan-25,1672.1
16-Jan-25,1696.6
17-Jan-25,1681.1
20-Jan-25,1734.6
21-Jan-25,1715.55
22-Jan-25,1743.45
23-Jan-25,1745.75
24-Jan-25,1728.5
27-Jan-25,1711.7
28-Jan-25,1767.9
29-Jan-25,1789.4
30-Jan-25,1744.7
31-Jan-25,1737.15
01-Feb-25,1754.15
03-Feb-25,1794.45
04-Feb-25,1814.1
05-Feb-25,1796.35
06-Feb-25,1787.35
07-Feb-25,1797.55
10-Feb-25,1792.85
11-Feb-25,1744.5
12-Feb-25,1787.55
13-Feb-25,1849.2
14-Feb-25,1840.45
17-Feb-25,1892.55
18-Feb-25,1893.4
19-Feb-25,1874.65
20-Feb-25,1880.85
21-Feb-25,1878.45
24-Feb-25,1857.55
25-Feb-25,1875.95
27-Feb-25,1924.55
28-Feb-25,1873
03-Mar-25,1838.2
04-Mar-25,1790.3
05-Mar-25,1802
06-Mar-25,1845.15
07-Mar-25,1846.85
10-Mar-25,1838.85
11-Mar-25,1805.5
12-Mar-25,1818.9
13-Mar-25,1806.95
17-Mar-25,1871.85
18-Mar-25,1845
19-Mar-25,1841.7
20-Mar-25,1851.3
21-Mar-25,1845.65
24-Mar-25,1894.8
25-Mar-25,1946.1
26-Mar-25,1942.7
27-Mar-25,2005.4
28-Mar-25,2005.95
01-Apr-25,1936.5
02-Apr-25,1927.6
03-Apr-25,1920.85
04-Apr-25,1912.15
07-Apr-25,1852.15
08-Apr-25,1902.95
09-Apr-25,1896.4
11-Apr-25,1945.65
15-Apr-25,1967.85
16-Apr-25,1969.9
17-Apr-25,2033.75
21-Apr-25,2104.25
22-Apr-25,2077.9
23-Apr-25,2100
24-Apr-25,2105.4
25-Apr-25,2045.35
28-Apr-25,2048.75
29-Apr-25,2065
30-Apr-25,1952.4
02-May-25,1957
05-May-25,2025.4
06-May-25,2032.45
07-May-25,2028.85
08-May-25,2005.65
09-May-25,1970.3
12-May-25,2050.6
13-May-25,2018.15
14-May-25,2019.6
15-May-25,2042.3
16-May-25,2033.7
19-May-25,2037.85
20-May-25,2002.3
21-May-25,2036.65
22-May-25,2000
23-May-25,2036.75
26-May-25,2050.45
27-May-25,2030.15
28-May-25,2021.1
29-May-25,2010.8
30-May-25,2015.8
02-Jun-25,2029.3
03-Jun-25,1991.4
04-Jun-25,1955.75
05-Jun-25,1943.5
06-Jun-25,1989.4
09-Jun-25,2017
10-Jun-25,1998.35
11-Jun-25,2012.4
12-Jun-25,2027
13-Jun-25,2010.9
16-Jun-25,2028.15
17-Jun-25,2003.6
18-Jun-25,1980.45
19-Jun-25,1966.6
20-Jun-25,1983.35
23-Jun-25,1997.5
24-Jun-25,2008.5
25-Jun-25,2010.95
26-Jun-25,2052.4
27-Jun-25,2042.9
30-Jun-25,2054.35
01-Jul-25,2053.15
02-Jul-25,2008.1
03-Jul-25,1980.35
